"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert <#1> <hostCert#2>","hacksclusive.com/199.60.103.16","443","INFO","-----BEGIN CERTIFICATE-----\nMIICnzCCAiWgAwIBAgIQf/MZd5csIkp2FV0TttaF4zAKBggqhkjOPQQDAzBHMQswCQYDVQQGEwJVUzEiMCAGA1UEChMZR29vZ2xlIFRydXN0IFNlcnZpY2VzIExMQzEUMBIGA1UEAxMLR1RTIFJvb3QgUjQwHhcNMjMxMjEzMDkwMDAwWhcNMjkwMjIwMTQwMDAwWjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXRTEwWTATBgcqhkjOPQIBBggqhkjOPQMBBwNCAARvzTr+Z1dHTCEDhUDCR127WEcPQMFcF4XGGTfn1XzthkubgdnXGhOlCgP4mMTG6J7/EFmPLCaY9eYmJbsPAvpWo4H+MIH7MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHQ4EFgQUkHeSNWfE/6jMqeZ72YB5e8yT+TgwHwYDVR0jBBgwFoAUgEzW63T/STaj1dj8tT7FavCUHYwwNAYIKwYBBQUHAQEEKDAmMCQGCCsGAQUFBzAChhhodHRwOi8vaS5wa2kuZ29vZy9yNC5jcnQwKwYDVR0fBCQwIjAgoB6gHIYaaHR0cDovL2MucGtpLmdvb2cvci9yNC5jcmwwEwYDVR0gBAwwCjAIBgZngQwBAgEwCgYIKoZIzj0EAwMDaAAwZQIxAOcCq1HW90OVznX+0RGU1cxAQXomvtgM8zItPZCuFQ8jSBJSjz5keROv9aYsAm5VsQIwJonMaAFi54mrfhfoFNZEfuNMSQ6/bIBiNLiyoX46FohQvKeIoJ99cx7sUkFN7uJW\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1> <hostCert#2>","hacksclusive.com/199.60.103.16","443","INFO","1DFC1605FBAD358D8BC844F76D15203FAC9CA5C1A79FD4857FFAF2864FBEBF96","",""
"intermediate_cert_notBefore <#1> <hostCert#2>","hacksclusive.com/199.60.103.16","443","INFO","2023-12-13 09:00","",""
"intermediate_cert_notAfter <#1> <hostCert#2>","hacksclusive.com/199.60.103.16","443","OK","2029-02-20 14:00","",""
"intermediate_cert_expiration <#1> <hostCert#2>","hacksclusive.com/199.60.103.16","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1> <hostCert#2>","hacksclusive.com/199.60.103.16","443","INFO","WE1 <-- GTS Root R4","",""
"intermediate_cert <#2> <hostCert#2>","hacksclusive.com/199.60.103.16","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDejCCAmKgAwIBAgIQf+UwvzMTQ77dghYQST2KGzANBgkqhkiG9w0BAQsFADBXMQswCQYDVQQGEwJCRTEZMBcGA1UEChMQR2xvYmFsU2lnbiBudi1zYTEQMA4GA1UECxMHUm9vdCBDQTEbMBkGA1UEAxMSR2xvYmFsU2lnbiBSb290IENBMB4XDTIzMTExNTAzNDMyMVoXDTI4MDEyODAwMDA0MlowRzELMAkGA1UEBhMCVVMxIjAgBgNVBAoTGUdvb2dsZSBUcnVzdCBTZXJ2aWNlcyBMTEMxFDASBgNVBAMTC0dUUyBSb290IFI0MHYwEAYHKoZIzj0CAQYFK4EEACIDYgAE83Rzp2iLYK5DuDXFgTB7S0md+8FhzubeRr1r1WEYNa5A3XP3iZEwWus87oV8okB2O6nGuEfYKueSkWpz6bFyOZ8pn6KY019eWIZlD6GEZQbR3IvJx3PIjGov5cSr0R2Ko4H/MIH8MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDwYDVR0TAQH/BAUwAwEB/zAdBgNVHQ4EFgQUgEzW63T/STaj1dj8tT7FavCUHYwwHwYDVR0jBBgwFoAUYHtmGkUNl8qJUC99BM00qP/8/UswNgYIKwYBBQUHAQEEKjAoMCYGCCsGAQUFBzAChhpodHRwOi8vaS5wa2kuZ29vZy9nc3IxLmNydDAtBgNVHR8EJjAkMCKgIKAehhxodHRwOi8vYy5wa2kuZ29vZy9yL2dzcjEuY3JsMBMGA1UdIAQMMAowCAYGZ4EMAQIBMA0GCSqGSIb3DQEBCwUAA4IBAQAYQrsPBtYDh5bjP2OBDwmkoWhIDDkic574y04tfzHpn+cJodI2D4SseesQ6bDrarZ7C30ddLibZatoKiws3UL9xnELz4ct92vID24FfVbiI1hY+SW6FoVHkNeWIP0GCbaM4C6uVdF5dTUsMVs/ZbzNnIdCp5Gxmx5ejvEau8otR/CskGN+hr/W5GvT1tMBjgWKZ1i4//emhA1JG1BbPzoLJQvyEotc03lXjTaCzv8mEbep8RqZ7a2CPsgRbuvTPBwcOMBBmuFeU88+FSBX6+7iP0il8b4Z0QFqIwwMHfs/L6K1vepuoxtGzi4CZ68zJpiq1UvSqTbFJjtbD4seiMHl\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2> <hostCert#2>","hacksclusive.com/199.60.103.16","443","INFO","76B27B80A58027DC3CF1DA68DAC17010ED93997D0B603E2FADBE85012493B5A7","",""
"intermediate_cert_notBefore <#2> <hostCert#2>","hacksclusive.com/199.60.103.16","443","INFO","2023-11-15 03:43","",""
"intermediate_cert_notAfter <#2> <hostCert#2>","hacksclusive.com/199.60.103.16","443","OK","2028-01-28 00:00","",""
"intermediate_cert_expiration <#2> <hostCert#2>","hacksclusive.com/199.60.103.16","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2> <hostCert#2>","hacksclusive.com/199.60.103.16","443","INFO","GTS Root R4 <-- GlobalSign Root CA","",""
"intermediate_cert_badOCSP <hostCert#2>","hacksclusive.com/199.60.103.16","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","hacksclusive.com/199.60.103.16","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","hacksclusive.com/199.60.103.16","443","INFO","-1 seconds from localtime","",""
"HTTP_headerTime","hacksclusive.com/199.60.103.16","443","INFO","1743506803","",""
"ipv4_in_header","hacksclusive.com/199.60.103.16","443","MEDIUM","Set-Cookie: __cf_bm=tjWDXXEnDVlOPI6zKt74YEQSNbpGCUPd2FcARrWjLnY-1743506803-1.0.1.1-llU8_lAYuPg_TWjE41LcisMwbZrS1KDO041vkQFMW23j3Qt6blSJ9ullG_HUE8QFxW.2yoQTPrsJgwpn4Ou_jgln1ZAdT5jwqjGtMsTlwTg; path=/; expires=Tue, 01-Apr-25 11:56:43 GMT; domain=.hacksclusive.com; HttpOnly; Secure; SameSite=None (check if it's your IP address or e.g. a cluster IP)","","CWE-212"
"ipv4_in_header","hacksclusive.com/199.60.103.16","443","MEDIUM","Set-Cookie: _cfuvid=.CKGZWuUvGJkUAb9KE495me.Zp_QTtKlezso43vr3RM-1743506803685-0.0.1.1-604800000; path=/; domain=.hacksclusive.com; HttpOnly; Secure; SameSite=None","","CWE-212"
"HSTS_time","hacksclusive.com/199.60.103.16","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","hacksclusive.com/199.60.103.16","443","INFO","only for this domain","",""
"HSTS_preload","hacksclusive.com/199.60.103.16","443","INFO","domain is NOT marked for preloading","",""
"HPKP","hacksclusive.com/199.60.103.16","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","hacksclusive.com/199.60.103.16","443","INFO","cloudflare","",""
"banner_application","hacksclusive.com/199.60.103.16","443","INFO","No application banner found","",""
"cookie_count","hacksclusive.com/199.60.103.16","443","INFO","2 at '/'","",""
"cookie_secure","hacksclusive.com/199.60.103.16","443","OK","All (2) at '/' marked as secure","",""
"cookie_httponly","hacksclusive.com/199.60.103.16","443","OK","All (2) at '/' marked as HttpOnly","",""
"X-Frame-Options","hacksclusive.com/199.60.103.16","443","OK","deny","",""
"X-Content-Type-Options","hacksclusive.com/199.60.103.16","443","OK","nosniff","",""
"Content-Security-Policy","hacksclusive.com/199.60.103.16","443","OK","upgrade-insecure-requests","",""
"X-XSS-Protection","hacksclusive.com/199.60.103.16","443","INFO","1","",""
"Referrer-Policy","hacksclusive.com/199.60.103.16","443","INFO","no-referrer-when-downgrade","",""
"Cache-Control","hacksclusive.com/199.60.103.16","443","INFO","s-maxage=10800, max-age=0","",""
"banner_reverseproxy","hacksclusive.com/199.60.103.16","443","INFO","--","","CWE-200"
"heartbleed","hacksclusive.com/199.60.103.16","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","hacksclusive.com/199.60.103.16","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","hacksclusive.com/199.60.103.16","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","hacksclusive.com/199.60.103.16","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","hacksclusive.com/199.60.103.16","443","OK","supported","","CWE-310"
"secure_client_renego","hacksclusive.com/199.60.103.16","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","hacksclusive.com/199.60.103.16","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","hacksclusive.com/199.60.103.16","443","MEDIUM","potentially VULNERABLE, br gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","hacksclusive.com/199.60.103.16","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","hacksclusive.com/199.60.103.16","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","hacksclusive.com/199.60.103.16","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","hacksclusive.com/199.60.103.16","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","hacksclusive.com/199.60.103.16","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","hacksclusive.com/199.60.103.16","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=C2B4442CA02A0AB3982E9D7E38EA57EED8CA68924BF9A3F3653C4B5AD3572915","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","hacksclusive.com/199.60.103.16","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","hacksclusive.com/199.60.103.16","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","hacksclusive.com/199.60.103.16","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","hacksclusive.com/199.60.103.16","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","hacksclusive.com/199.60.103.16","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","hacksclusive.com/199.60.103.16","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","hacksclusive.com/199.60.103.16","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","hacksclusive.com/199.60.103.16","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","hacksclusive.com/199.60.103.16","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win81","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_winphone81","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win10","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","hacksclusive.com/199.60.103.16","443","INFO","No connection","",""
"clientsimulation-java_8u161","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_111d","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","hacksclusive.com/199.60.103.16","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","hacksclusive.com/199.60.103.16","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","hacksclusive.com/199.60.103.16","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","hacksclusive.com/199.60.103.16","443","INFO","100","",""
"protocol_support_score_weighted","hacksclusive.com/199.60.103.16","443","INFO","30","",""
"key_exchange_score","hacksclusive.com/199.60.103.16","443","INFO","90","",""
"key_exchange_score_weighted","hacksclusive.com/199.60.103.16","443","INFO","27","",""
"cipher_strength_score","hacksclusive.com/199.60.103.16","443","INFO","90","",""
"cipher_strength_score_weighted","hacksclusive.com/199.60.103.16","443","INFO","36","",""
"final_score","hacksclusive.com/199.60.103.16","443","INFO","93","",""
"overall_grade","hacksclusive.com/199.60.103.16","443","OK","A+","",""
